357,-1,-1,-1,101,102,93,93,93,93,93,93,93,93,93,93,93,73,74,-1,-1,-1,-1,68,69,93,93,93,93,93,93,93,93,334,357,357,334,335,93,93,93,93,93,93,93,246,96,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,101,102,93,93,93,93,93,93,93,93,93,93,93,93,93,93,93,93,93,93,93,93,93,93,93,93,93,93,93,93,93,93,93,93,93,93,93
357,-1,-1,-1,101,102,93,93,93,93,93,93,93,93,93,93,93,93,73,74,-1,-1,-1,90,91,93,93,93,93,93,93,93,334,356,-1,-1,356,357,93,93,93,93,93,93,93,246,96,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,101,102,93,93,93,93,93,93,93,93,93,93,93,93,93,93,93,93,93,93,93,93,93,93,93,93,93,93,93,93,93,93,93,93,93,93,93
357,-1,-1,-1,101,102,93,93,93,93,93,93,93,93,93,93,93,93,73,74,-1,-1,-1,68,69,93,93,93,93,93,93,334,356,-1,-1,-1,-1,-1,68,69,93,93,93,93,93,93,246,96,96,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,101,102,93,93,93,93,93,93,93,93,93,93,93,93,93,93,93,93,93,93,93,93,93,93,93,93,93,93,93,93,93,93,93,93,93,93,93,93
357,-1,-1,-1,101,102,93,93,93,93,93,93,93,93,93,93,93,93,93,73,74,-1,-1,356,357,334,335,334,335,334,335,356,357,-1,-1,-1,-1,-1,90,91,93,93,93,93,93,93,93,246,96,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,220,101,102,93,93,93,93,93,93,93,93,93,93,93,93,93,93,93,93,93,93,93,93,93,93,93,93,93,93,93,93,93,93,93,93,93,93,93,93,93
357,-1,-1,-1,101,102,93,93,93,93,93,93,93,93,93,93,93,93,93,73,74,-1,-1,-1,-1,356,357,356,357,356,357,-1,-1,-1,-1,-1,-1,-1,68,69,93,93,93,93,93,93,93,93,246,224,-1,-1,-1,-1,-1,-1,101,101,101,101,101,236,334,334,334,93,93,93,93,93,93,93,93,93,93,93,93,93,93,93,93,93,93,93,93,93,93,93,93,93,93,93,93,93,93,93,93,93,93,93
357,-1,-1,-1,101,102,93,93,93,93,93,93,93,93,93,93,93,93,93,73,74,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,68,69,93,221,334,334,334,334,334,334,334,334,334,101,101,101,101,101,101,334,334,356,356,356,356,356,356,356,334,334,93,93,93,93,93,93,93,93,93,93,93,93,93,93,93,93,93,93,93,93,93,93,334,334,334,334,93,93,93,93,93,93,93
357,-1,-1,-1,101,102,93,93,93,93,93,93,93,93,93,93,93,93,93,93,254,96,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,334,334,334,334,334,334,356,356,356,356,356,356,356,356,356,356,356,356,356,356,356,356,356,-1,-1,-1,-1,-1,-1,-1,356,356,334,334,334,334,334,93,93,93,93,93,93,93,93,334,334,334,334,334,334,334,334,334,356,356,356,356,334,334,334,93,93,93,93
357,-1,-1,-1,356,80,93,93,93,93,93,93,93,93,93,93,93,93,353,334,334,334,334,334,334,334,334,334,334,334,334,334,334,334,334,334,334,334,356,356,356,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,356,356,356,356,356,334,334,334,93,93,334,334,334,356,356,356,356,356,356,356,356,356,-1,-1,-1,-1,356,356,356,334,334,93,93
84,85,-1,-1,-1,356,334,93,93,93,334,334,334,334,334,334,334,334,334,334,356,356,356,356,356,356,356,356,356,356,356,356,356,356,356,356,356,356,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,356,356,356,334,334,356,356,356,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,356,356,80,93
84,85,-1,-1,-1,356,356,334,334,334,334,356,356,356,356,356,356,356,356,356,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,356,356,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,79,80
84,85,-1,-1,-1,-1,356,356,356,356,356,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,79,80
93,84,85,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,79,80
93,84,85,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,79,80,93
93,93,84,224,224,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,222,222,222,222,222,222,222,222,222,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,222,222,222,222,222,222,222,222,222,222,222,222,222,222,222,222,222,222,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,225,225,225,225,225,225,225,225,225,225,225,225,247,93,93
93,93,93,246,246,247,247,247,247,247,247,247,247,222,222,222,222,222,222,247,247,247,247,247,247,247,247,247,247,167,335,335,335,335,335,335,335,173,247,247,247,247,247,247,247,247,247,247,247,247,247,167,335,335,335,335,335,335,335,335,335,335,335,335,335,335,335,335,173,247,247,247,247,247,247,247,247,247,247,247,247,247,247,247,247,247,247,247,247,247,247,247,247,247,247,247,247,93,93,93
